Taxon	Scaffold	Gene1	Gene2	Consecutive	Sep	Code	Strand1	Strand2	GNScore	GNWithin	GNAll	GNMinus	CAI	CAI.Alm	CBI	COG	COGanno	COGfun	Annotation	nCAI	nCAI.Alm	nCBI	nCOG	nCOGanno	nCOGfun	nAnnotation	MI	HK	CAIdsqr	CAIdxdy	CAIlogpratio	CAIdxdyR	CAIdsqrR	COGsim	N1	N2	forward	forwardplus	sumBias	same	bbfGNScore	bbfGNMinus	bbfGNWithin	bbfGNAll	bbfHK	bbfMI	bbfCAIdxdyR	bbfCAIdsqrR	COGsimClass	cfCOG	pSame	groupIndexD	pSameD	pOpLogistic	pOpDistance	pOp1	bOp1	pCAI	pOp	bOp	pOp2	pSame	pOpLogisticLike	pOpLogisticM
182710	212	276930	276931	1	   -7	Same	+	+	 21.1398379	 7.60015639	 48.9287240	 48.87743072	1.841616	3.067173	1.0014547	1122	ABC-type cobalt transport system, ATPase component	P	ABC transporter ATP-binding protein	1.708107	3.044667	1.0240550	619	ABC-type cobalt transport system, permease component CbiQ and related transporters	P	hypothetical protein	 2.503169e-01	24	1.782462e-02	 1.669516e-02	 1.113633e-01	 4.919699e-01	1.012479e-01	P	29	24	 TRUE	 TRUE	131	TRUE	4.046969	3.7372323	3.1447214	4.1826475	2.1193763	2.7340623	1.1664365	1.2138371	Y	2.8103291	0.9921537	 2.36923077	0.95728640	0.9892438	0.9649782	0.99951508	 TRUE	0.5150549	0.99954342	 TRUE	0.99490940	0.9921537	0.8914300	0.9808681
182710	212	276931	276932	1	   28	Same	+	+	  6.4335912	 6.58378220	 17.5811091	 15.16732150	1.708107	3.044667	1.0240550	619	ABC-type cobalt transport system, permease component CbiQ and related transporters	P	hypothetical protein	1.692375	2.826277	0.9363284	101	Pseudouridylate synthase	J	tRNA pseudouridine synthase A	 3.491693e-03	24	2.474920e-04	 4.952827e-03	 6.902974e-02	 2.753431e-01	4.699355e-03	0	24	65	 TRUE	 TRUE	132	TRUE	3.102346	2.9165212	2.6919392	2.9724350	2.1193763	0.8061833	1.2125984	1.2304718	N	1.1486227	0.9582896	15.66923077	0.66023249	0.9408003	0.7049290	0.96863346	 TRUE	0.5157351	0.97049097	 TRUE	0.90175398	0.9582896	0.8160145	0.9030553
182710	212	276932	276933	1	  164	Same	+	+	 21.5578064	 6.58378220	 35.0566995	 20.25255646	1.692375	2.826277	0.9363284	101	Pseudouridylate synthase	J	tRNA pseudouridine synthase A	1.637999	2.719114	0.8994714	102	Ribosomal protein L13	J	50S ribosomal protein L13	 4.838729e-02	65	2.956809e-03	 5.395989e-04	 2.760839e-02	 8.017385e-02	1.078975e-01	J	65	65	 TRUE	 TRUE	133	TRUE	4.058616	3.1216351	2.6919392	3.7618519	2.6755795	1.4559746	1.2304161	1.2115880	Y	2.8103291	0.9887460	28.96923077	0.20911663	0.9845192	0.2453242	0.94386862	 TRUE	0.5197899	0.94792019	 TRUE	0.68518060	0.9887460	0.8837818	0.9726938
182710	212	276933	276934	1	   20	Same	+	+	 98.8403898	 7.60015639	225.4629313	225.46293129	1.637999	2.719114	0.8994714	102	Ribosomal protein L13	J	50S ribosomal protein L13	1.441815	2.513956	0.8779639	103	Ribosomal protein S9	J	30S ribosomal protein S9	 2.797377e-02	61	3.848819e-02	-1.608221e-03	 7.333632e-02	-1.466049e-01	1.127806e+00	J	65	61	 TRUE	 TRUE	134	TRUE	4.555559	4.3146754	3.1447214	5.1989890	2.6616641	1.1283953	1.0262849	0.8744296	Y	2.8103291	0.9951843	13.11538462	0.70520378	0.9934184	0.7462580	0.99723812	 TRUE	0.4785651	0.99699145	 TRUE	0.95093325	0.9951843	0.8982429	0.9882058
182710	212	276935	276936	1	   53	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	2.317503	3.747166	1.0520615	4974	Site-specific recombinase XerD	L	integrase	1.709383	2.814538	0.9367229	1426	Uncharacterized protein conserved in bacteria	S	hypothetical protein	 0.000000e+00	 0	3.698105e-01	 5.501588e-02	-2.613357e-01	 5.617150e-01	1.835686e-01		11	 0	FALSE	 TRUE	134	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1539262	1.1956045	U	0.9145799	0.6605785	19.10769231	0.51807994	0.3011448	0.5692770	0.31658705	FALSE	0.5151740	0.32986709	FALSE	0.22748011	0.6605785	0.2049464	0.4410545
182710	212	276938	276939	1	   13	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.635425	2.767258	0.9038098	501	Zn-dependent protease with chaperone function	O	hypothetical protein	1.481854	2.565768	0.9021817	1300	Uncharacterized membrane protein	S	hypothetical protein	 0.000000e+00	 0	2.358420e-02	-8.852552e-04	 5.752907e-02	-1.153645e-01	8.863193e-01		 0	 0	FALSE	 TRUE	133	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.0692323	0.9556176	U	0.9145799	0.6605785	 9.47692308	0.81206572	0.3011448	0.8415811	0.65059068	 TRUE	0.4920620	0.64333802	 TRUE	0.51900910	0.6605785	0.2049464	0.4410545
182710	212	276939	276940	1	    5	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.481854	2.565768	0.9021817	1300	Uncharacterized membrane protein	S	hypothetical protein	1.606296	2.822054	0.9623408	-	-	-	hypothetical protein	 0.000000e+00	 0	1.548585e-02	 3.413439e-03	 2.407994e-02	 5.028710e-02	5.380292e-01		 0	 0	FALSE	 TRUE	132	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2258205	1.0822091	U	0.9145799	0.6605785	 7.57692308	0.89049131	0.3011448	0.9090690	0.77797719	 TRUE	0.4964555	0.77551852	 TRUE	0.67391149	0.6605785	0.2049464	0.4410545
182710	212	276940	276941	1	  102	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.606296	2.822054	0.9623408	-	-	-	hypothetical protein	1.437710	2.684571	1.0167463	-	-	-	hypothetical protein	 0.000000e+00	 0	2.842125e-02	 4.434512e-03	 1.281014e-01	 5.721081e-02	7.109654e-01		 0	 0	FALSE	 TRUE	131	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2270606	1.0117171	U	0.9145799	0.6605785	24.33076923	0.30938127	0.3011448	0.3551534	0.16180405	FALSE	0.4905532	0.15674387	FALSE	0.10006826	0.6605785	0.2049464	0.4410545
182710	212	276942	276943	1	   -3	Same	+	+	 12.2106827	 0.32448289	 25.4727718	 23.49984150	1.716580	2.820149	0.9239838	845	Membrane-fusion protein	M	hypothetical protein	1.661366	2.821855	0.9588216	1136	ABC-type antimicrobial peptide transport system, ATPase component	V	ABC transporter ATP-binding protein	 3.820127e-02	18	3.048613e-03	 2.783643e-03	 4.282799e-02	 1.908468e-01	7.518968e-02	0	18	50	 TRUE	 TRUE	131	TRUE	3.698713	3.1991207	1.4186790	3.3714002	1.8985480	1.2976704	1.2265601	1.2208622	N	1.1486227	0.9646348	 3.85384615	0.94669440	0.9501362	0.9562064	0.99705367	 TRUE	0.5131502	0.99720426	 TRUE	0.98918024	0.9646348	0.8300463	0.9170759
182710	212	276943	276944	1	   -3	Same	+	+	 35.9536402	 0.86970994	 50.4419442	 47.42982944	1.661366	2.821855	0.9588216	1136	ABC-type antimicrobial peptide transport system, ATPase component	V	ABC transporter ATP-binding protein	1.797584	3.194603	1.0514696	577	ABC-type antimicrobial peptide transport system, permease component	V	hypothetical protein	 1.690284e-01	31	1.855531e-02	 5.370855e-03	 1.214763e-01	 2.635939e-01	2.510007e-01	V	50	31	 TRUE	 TRUE	132	TRUE	4.255026	3.7211832	1.5565521	4.1932981	2.2646169	2.4955094	1.2149910	1.1787471	Y	2.8103291	0.9905299	 3.85384615	0.94669440	0.9869965	0.9562064	0.99925871	 TRUE	0.5257513	0.99933128	 TRUE	0.99362092	0.9905299	0.8877838	0.9769628
182710	212	276947	276948	1	   30	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.538151	2.501438	0.8212002	-	-	-	hypothetical protein	1.533037	2.375408	0.8429686	-	-	-	hypothetical protein	 0.000000e+00	 0	2.615103e-05	 8.797983e-03	 1.079992e-01	 3.032713e-01	1.254467e-03		 0	 0	FALSE	 TRUE	132	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2072983	1.2260963	U	0.9145799	0.6605785	16.15384615	0.64297540	0.3011448	0.6888723	0.43694978	FALSE	0.5155843	0.45234676	FALSE	0.33070416	0.6605785	0.2049464	0.4410545
182710	212	276948	276949	1	   95	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.533037	2.375408	0.8429686	-	-	-	hypothetical protein	1.652861	2.692331	0.9211080	-	-	-	hypothetical protein	 0.000000e+00	 0	1.435778e-02	-2.258851e-03	-4.943370e-03	-1.522042e-01	6.994520e-01		 0	 0	FALSE	 TRUE	131	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.0202777	1.0173835	U	0.9145799	0.6605785	23.73076923	0.32383361	0.3011448	0.3705965	0.17107017	FALSE	0.4920553	0.16661038	FALSE	0.10681914	0.6605785	0.2049464	0.4410545
182710	212	276954	276955	1	  235	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.494352	2.426960	0.9683522	1961	Site-specific recombinases, DNA invertase Pin homologs	L	truncated resolvase	1.624049	2.674906	0.8746725	270	Site-specific DNA methylase	L	site-specific DNA-methyltransferase	 0.000000e+00	 0	1.682154e-02	 7.263109e-04	 5.539707e-03	-5.521473e-02	6.729529e-01	L	 0	 0	 TRUE	 TRUE	131	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1547669	1.0277658	Y	2.8103291	0.8346144	32.97692308	0.18717357	0.7304843	0.2206418	0.38428496	FALSE	0.4891978	0.37411221	FALSE	0.21318147	0.8346144	0.5512798	0.6717109
182710	212	276955	276956	1	  169	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.624049	2.674906	0.8746725	270	Site-specific DNA methylase	L	site-specific DNA-methyltransferase	1.596102	2.646176	0.8832559	-	-	-	hypothetical protein	 0.000000e+00	 0	7.810696e-04	 1.791901e-04	 3.267421e-02	-1.033295e-02	4.564771e-02		 0	 0	 TRUE	 TRUE	132	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2118172	1.2285027	U	0.9145799	0.6605785	29.29230769	0.20550516	0.3011448	0.2412782	0.10028267	FALSE	0.5199638	0.10772525	FALSE	0.06735806	0.6605785	0.2049464	0.4410545
182710	212	276956	276957	1	  -13	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.596102	2.646176	0.8832559	-	-	-	hypothetical protein	1.626050	2.699339	0.8944715	-	-	-	endonuclease	 0.000000e+00	 0	8.968773e-04	 1.125311e-04	 2.848196e-02	-1.176919e-02	5.014734e-02		 0	 0	 TRUE	 TRUE	133	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2091688	1.2275551	U	0.9145799	0.6605785	 1.20000000	0.96214961	0.3011448	0.9689941	0.91634382	 TRUE	0.5200494	0.92229297	 TRUE	0.87654469	0.6605785	0.2049464	0.4410545
182710	212	276957	276958	1	   -7	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.626050	2.699339	0.8944715	-	-	-	endonuclease	1.644314	2.716678	0.8608881	-	-	-	hypothetical protein	 0.000000e+00	 0	3.335788e-04	-5.027165e-05	 2.922169e-02	 1.754548e-02	1.536722e-02		 0	 0	 TRUE	 TRUE	134	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2220467	1.2334757	U	0.9145799	0.6605785	 2.36923077	0.95728640	0.3011448	0.9649782	0.90616921	 TRUE	0.5249667	0.91432954	 TRUE	0.86458134	0.6605785	0.2049464	0.4410545
182710	212	276958	276959	1	    1	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.644314	2.716678	0.8608881	-	-	-	hypothetical protein	1.557350	2.510406	0.8288319	-	-	-	hypothetical protein	 0.000000e+00	 0	7.562704e-03	-1.073026e-03	 2.814001e-02	-8.867903e-02	4.020886e-01		 0	 0	 TRUE	 TRUE	135	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1095583	1.1483960	U	0.9145799	0.6605785	 5.99230769	0.92176213	0.3011448	0.9354196	0.83543970	 TRUE	0.4962833	0.83338556	 TRUE	0.74951087	0.6605785	0.2049464	0.4410545
182710	212	276959	276960	1	  393	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.557350	2.510406	0.8288319	-	-	-	hypothetical protein	1.611260	2.592222	0.8486515	-	-	-	hypothetical protein	 0.000000e+00	 0	2.906271e-03	 1.309387e-03	 3.273935e-02	 9.123357e-03	1.635846e-01		 0	 0	 TRUE	 TRUE	136	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2233287	1.1998089	U	0.9145799	0.6605785	37.69230769	0.12777798	0.3011448	0.1526199	0.05937886	FALSE	0.5189077	0.06374870	FALSE	0.03913774	0.6605785	0.2049464	0.4410545
182710	212	276960	276961	1	   45	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.611260	2.592222	0.8486515	-	-	-	hypothetical protein	1.658833	2.796075	0.9471066	-	-	-	hypothetical protein	 0.000000e+00	 0	2.263204e-03	-5.342172e-04	 2.551773e-02	-6.528922e-03	1.064016e-01		 0	 0	 TRUE	 TRUE	137	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2161485	1.2121872	U	0.9145799	0.6605785	18.40000000	0.55326379	0.3011448	0.6035831	0.34796741	FALSE	0.5195703	0.36594221	FALSE	0.25664624	0.6605785	0.2049464	0.4410545
182710	212	276961	276962	1	 1316	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.658833	2.796075	0.9471066	-	-	-	hypothetical protein	1.761100	2.999641	1.0134975	-	-	-	hypothetical protein	 0.000000e+00	 0	1.045859e-02	 3.872065e-03	 9.050078e-02	 2.271194e-01	1.939923e-01		 0	 4	 TRUE	 TRUE	138	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2214869	1.1927746	U	0.9145799	0.6605785	40.32307692	0.08827065	0.3011448	0.1063684	0.04004864	FALSE	0.5220209	0.04357798	FALSE	0.02653348	0.6605785	0.2049464	0.4410545
182710	212	276962	276963	1	  777	Same	+	+	  0.0000000	-0.86394949	  0.0000000	 -0.96403295	1.761100	2.999641	1.0134975	-	-	-	hypothetical protein	1.667690	2.908635	0.9658193	604	NADPH:quinone reductase and related Zn-dependent oxidoreductases	CR	nuclear receptor binding factor 1	 2.516522e-02	 4	8.725474e-03	 5.038297e-03	 4.720144e-02	 2.662853e-01	1.504580e-01		 4	 9	 TRUE	 TRUE	139	TRUE	0.757940	0.4925159	0.4652113	0.6591098	1.1275099	1.0735522	1.2144529	1.2028093	U	0.9145799	0.6189613	40.00000000	0.09295993	0.1627062	0.1119011	0.01952680	FALSE	0.5131464	0.02055968	FALSE	0.01537615	0.6189613	0.1263061	0.3970876
182710	212	276963	276964	1	  198	Same	+	+	  0.0000000	-0.86394949	  0.0000000	 -0.86394949	1.667690	2.908635	0.9658193	604	NADPH:quinone reductase and related Zn-dependent oxidoreductases	CR	nuclear receptor binding factor 1	1.479744	2.371423	0.9327392	-	-	-	thioredoxin	 3.574052e-03	 4	3.532363e-02	-5.727369e-03	 1.377218e-02	-2.879229e-01	1.352793e+00		 9	 4	 TRUE	 TRUE	140	TRUE	0.757940	0.4865144	0.4652113	0.6591098	1.1275099	0.8085202	0.8566908	0.8230793	U	0.9145799	0.6182901	31.13076923	0.19231431	0.1603207	0.2264456	0.04348479	FALSE	0.4604288	0.03734479	FALSE	0.02821972	0.6182901	0.1250503	0.3964067
182710	212	276964	276965	1	  293	Same	+	+	  0.0000000	-0.86394949	  0.0000000	 -0.86394949	1.479744	2.371423	0.9327392	-	-	-	thioredoxin	1.669493	2.764999	0.9601047	-	-	-	hypothetical protein	 2.302572e-02	 2	3.600457e-02	-5.997228e-03	-5.765276e-02	-2.985100e-01	1.383530e+00		 4	 2	 TRUE	 TRUE	141	TRUE	0.757940	0.4865144	0.4652113	0.6591098	1.0185051	1.0393296	0.8461082	0.8140477	U	0.9145799	0.6182901	35.20769231	0.16185518	0.1603207	0.1918648	0.03555978	FALSE	0.4579654	0.03021111	FALSE	0.02278787	0.6182901	0.1250503	0.3964067
182710	212	276967	276968	1	  256	Same	+	+	  0.0000000	-1.88354177	  0.0000000	 -2.35590112	1.583345	2.683751	0.9411274	362	6-phosphogluconate dehydrogenase	G	6-phosphogluconate dehydrogenase	1.630623	2.771822	0.9384512	492	Thioredoxin reductase	O	thioredoxin reductase	 3.380699e-02	 3	2.235180e-03	-5.513006e-05	 2.532029e-02	-2.672832e-02	1.194501e-01	0	33	 3	 TRUE	 TRUE	142	TRUE	0.757940	0.5328530	0.4493916	0.6591098	1.1018783	1.2228643	1.1877267	1.2092363	N	1.1486227	0.6500353	33.91538462	0.17687138	0.2677495	0.2089710	0.07284679	FALSE	0.5192061	0.07821156	FALSE	0.04999852	0.6500353	0.1848779	0.4295806
182710	212	276968	276969	1	  263	Same	+	+	  0.0000000	-0.44926773	  0.0000000	 -0.44926773	1.630623	2.771822	0.9384512	492	Thioredoxin reductase	O	thioredoxin reductase	1.779267	2.919100	0.9745851	4552	Predicted acetyltransferase involved in intracellular survival and related acetyltransferases	R	hypothetical protein	 6.538236e-03	 3	2.209501e-02	 1.792636e-04	 6.803047e-02	 9.173051e-02	4.467324e-01		 3	 9	 TRUE	 TRUE	143	TRUE	0.757940	0.4814908	0.4989359	0.6591098	1.1018783	0.8477544	1.2312350	1.1237304	U	0.9145799	0.6190864	34.22307692	0.17352157	0.1631502	0.2051648	0.03932237	FALSE	0.5045928	0.04002230	FALSE	0.03004940	0.6190864	0.1265402	0.3972146
182710	212	276969	276970	1	   81	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.779267	2.919100	0.9745851	4552	Predicted acetyltransferase involved in intracellular survival and related acetyltransferases	R	hypothetical protein	1.786987	3.175002	1.0491742	-	-	-	hypothetical protein	 0.000000e+00	 0	5.960652e-05	 2.360895e-02	 2.401271e-01	 6.300025e-01	2.937097e-04		 9	 0	 TRUE	 TRUE	144	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1432260	1.2213922	U	0.9145799	0.6605785	22.20769231	0.37381343	0.3011448	0.4232757	0.20460723	FALSE	0.5110367	0.21188675	FALSE	0.13854847	0.6605785	0.2049464	0.4410545
182710	212	276970	276971	1	   -3	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.786987	3.175002	1.0491742	-	-	-	hypothetical protein	1.715798	2.923080	0.9761162	845	Membrane-fusion protein	M	hypothetical protein	 0.000000e+00	 0	5.067984e-03	 1.360869e-02	 1.198362e-01	 4.755384e-01	4.395496e-02		 0	 0	 TRUE	 TRUE	145	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1706421	1.2287464	U	0.9145799	0.6605785	 3.85384615	0.94669440	0.3011448	0.9562064	0.88443159	 TRUE	0.5145017	0.89023128	 TRUE	0.82910494	0.6605785	0.2049464	0.4410545
182710	212	276973	276974	1	    5	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.608415	2.781159	0.9023579	4768	Uncharacterized protein containing a divergent version of the methyl-accepting chemotaxis-like domai	R	general stress protein	1.641308	2.837028	0.9530225	4768	Uncharacterized protein containing a divergent version of the methyl-accepting chemotaxis-like domai	R	general stress protein	 0.000000e+00	 0	1.081898e-03	-2.496349e-04	 2.662996e-02	-8.364281e-03	5.352859e-02		 0	 0	 TRUE	 TRUE	146	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2144229	1.2263752	U	0.9145799	0.6605785	 7.57692308	0.89049131	0.3011448	0.9090690	0.77797719	 TRUE	0.5200455	0.79152495	 TRUE	0.69430709	0.6605785	0.2049464	0.4410545
182710	212	276974	276975	1	   -7	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.641308	2.837028	0.9530225	4768	Uncharacterized protein containing a divergent version of the methyl-accepting chemotaxis-like domai	R	general stress protein	1.693787	2.887136	1.0539584	-	-	-	hypothetical protein	 0.000000e+00	 0	2.754109e-03	 7.646725e-04	 4.263522e-02	 9.285950e-02	9.693236e-02		 0	 0	 TRUE	 TRUE	147	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2313245	1.2150917	U	0.9145799	0.6605785	 2.36923077	0.95728640	0.3011448	0.9649782	0.90616921	 TRUE	0.5228502	0.91366252	 TRUE	0.86358478	0.6605785	0.2049464	0.4410545
182710	212	276977	276978	1	   90	Same	+	+	  0.0000000	 3.83046360	  3.8304636	  3.53035900	1.641756	2.746459	0.9219987	860	N-acetylmuramoyl-L-alanine amidase	M	germination specific N-acetylmuramoyl-L-alanine amidase	1.576389	2.704651	0.9658105	489	ATPases involved in chromosome partitioning	D	ATP-binding Mrp-like protein	 2.202658e-02	 5	4.272835e-03	-6.539162e-04	 2.798676e-02	-5.213877e-02	2.157033e-01	0	 5	31	 TRUE	 TRUE	148	TRUE	0.757940	1.8936695	2.3272715	1.4431476	1.1577701	1.0238338	1.1582717	1.1865550	N	1.1486227	0.8298866	23.12307692	0.34060704	0.7212005	0.3884008	0.57195549	 TRUE	0.5111029	0.58279379	 TRUE	0.38939124	0.8298866	0.5414793	0.6641999
182710	212	276982	276983	1	 6726	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.716951	2.728783	1.0064747	-	-	-	hypothetical protein	1.605343	2.726008	0.9507210	285	Folylpolyglutamate synthase	H	capsular polyglutamate biosynthesis	 1.523153e-03	 2	1.245632e-02	-2.107901e-03	-8.720328e-04	-4.167618e-02	4.429224e-01		 2	 4	 TRUE	 TRUE	149	TRUE	0.757940	0.7428740	0.8287312	0.6591098	1.0185051	0.7770243	1.1676196	1.1256849	U	0.9145799	0.6605785	40.44615385	0.08652360	0.3011448	0.1043042	0.03921495	FALSE	0.4966475	0.03871280	FALSE	0.02352440	0.6605785	0.2049464	0.4410545
182710	212	276983	276984	1	   17	Same	+	+	  5.2574954	 1.81201275	  7.0695081	  7.06950812	1.605343	2.726008	0.9507210	285	Folylpolyglutamate synthase	H	capsular polyglutamate biosynthesis	1.621942	2.958773	0.9697923	-	-	-	capsular polyglutamate biosynthesis	 2.102834e-01	 4	2.755382e-04	 1.802483e-04	 3.002693e-02	-4.377498e-03	1.756515e-02		 4	 4	 TRUE	 TRUE	150	TRUE	2.936054	2.3272714	1.7988382	1.9208912	1.1275099	2.6348403	1.2183831	1.2333874	U	0.9145799	0.9251095	11.99230769	0.73342300	0.8898952	0.7718189	0.95696409	 TRUE	0.5198831	0.96012468	 TRUE	0.89615328	0.9251095	0.7433706	0.8335679
182710	212	276984	276985	1	  403	Same	+	+	  0.0000000	 0.86681067	  0.8668107	  0.86681067	1.621942	2.958773	0.9697923	-	-	-	capsular polyglutamate biosynthesis	1.621609	2.726639	0.9372952	405	Gamma-glutamyltransferase	E	depolymerization of the capsular polymer	 4.118834e-02	 1	1.111171e-07	 5.850914e-05	 2.983555e-02	 3.770009e-03	5.221506e-06		 4	 1	 TRUE	 TRUE	151	TRUE	0.757940	1.3719279	1.5432941	0.7265319	0.9161387	1.3402685	1.2235089	1.2166483	U	0.9145799	0.7476359	37.84615385	0.12555483	0.5408974	0.1500389	0.14468746	FALSE	0.5252203	0.15763592	FALSE	0.08685956	0.7476359	0.3745569	0.5456938
182710	212	276985	276986	1	  189	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.621609	2.726639	0.9372952	405	Gamma-glutamyltransferase	E	depolymerization of the capsular polymer	1.642393	2.705158	0.8791648	491	Zn-dependent hydrolases, including glyoxylases	R	hypothetical protein	 3.728161e-04	 1	4.319601e-04	-1.013635e-04	 2.860318e-02	 1.168875e-02	1.786930e-02		 1	 2	 TRUE	 TRUE	152	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.9161387	0.7489603	1.2229546	1.2333685	U	0.9145799	0.6605785	30.42307692	0.19461877	0.3011448	0.2290431	0.09430867	FALSE	0.5224146	0.10225585	FALSE	0.06379165	0.6605785	0.2049464	0.4410545
182710	212	276987	276988	1	  148	Same	-	-	  0.0000000	-0.49200556	  0.0000000	 -0.49200556	1.508535	2.517970	0.9000803	2268	Uncharacterized protein conserved in bacteria	S	epidermal surface antigen	1.536240	2.445549	0.9097789	-	-	-	phage-like element PBSX protein XKDA	 3.777386e-02	 1	7.675759e-04	 1.126551e-02	 1.182213e-01	 3.728559e-01	1.990993e-02		 5	 1	FALSE	 TRUE	152	TRUE	0.757940	0.4808829	0.4902828	0.6591098	0.9161387	1.2853565	1.1923433	1.2331828	U	0.9145799	0.6186700	27.80769231	0.22501647	0.1616716	0.2630614	0.05302493	FALSE	0.5153285	0.05619046	FALSE	0.04252103	0.6186700	0.1257611	0.3967920
182710	212	276988	276989	1	  144	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.536240	2.445549	0.9097789	-	-	-	phage-like element PBSX protein XKDA	1.574824	2.551672	0.8989643	-	-	-	transcriptional repressor of PBSX genes	 5.631536e-04	 1	1.488719e-03	 5.088249e-03	 6.446830e-02	 1.571310e-01	6.520649e-02		 1	 3	FALSE	 TRUE	151	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.9161387	0.7548422	1.2301405	1.2232331	U	0.9145799	0.6605785	27.57692308	0.22904868	0.3011448	0.2675400	0.11349349	FALSE	0.5134701	0.11902983	FALSE	0.07478157	0.6605785	0.2049464	0.4410545
182710	212	276990	276991	1	   91	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.766694	2.811969	0.9878018	-	-	-	hypothetical protein	1.965183	3.156849	0.9936772	1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog	K	sigma factor-like positive control facor	 0.000000e+00	 0	3.939813e-02	 4.608844e-02	 5.885328e-01	 7.227190e-01	3.839406e-02		 0	 2	 TRUE	 TRUE	151	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1320063	1.2301553	U	0.9145799	0.6605785	23.25384615	0.33672919	0.3011448	0.3842959	0.17949735	FALSE	0.5099987	0.18546419	FALSE	0.11988018	0.6605785	0.2049464	0.4410545
